order_id,customer_id,order_date,amount,status
9708,545,2025-03-28,113.23,Delivered
9709,760,2023-03-03,171.18,Delivered
9710,268,2023-09-27,27.94,Delivered
9711,106,2025-05-10,87.97,Delivered
9712,231,2025-01-18,48.15,Delivered
9713,713,2025-06-24,106.98,Delivered
9714,665,2024-09-19,24.57,Delivered
9715,838,2024-11-15,86.11,Delivered
9716,972,2024-06-27,62.69,Delivered
9717,604,2023-09-13,72.27,Delivered
9718,887,2024-02-29,88.28,Cancelled
9719,383,2024-07-25,83.54,Delivered
9720,889,2025-01-19,110.26,Cancelled
9721,485,2025-07-04,90.78,Delivered
9722,263,2024-09-08,54.68,Cancelled
9723,707,2023-06-27,50.82,Delivered
9724,983,2025-06-23,37.35,Delivered
9725,675,2025-05-03,61.6,Delivered
9726,846,2025-05-03,104.75,Delivered
9727,62,2023-06-14,74.43,Delivered
9728,399,2023-06-29,99.96,Delivered
9729,708,2024-10-26,148.48,Returned
9730,287,2023-04-10,25.53,Delivered
9731,159,2025-05-12,133.43,Delivered
9732,595,2024-01-15,99.91,Delivered
9733,252,2025-03-04,103.05,Delivered
9734,574,2023-01-04,99.29,Delivered
9735,456,2025-05-23,25.1,Delivered
9736,67,2025-02-08,65.57,Delivered
9737,565,2025-04-21,92.63,Delivered
9738,865,2023-02-22,126.22,Delivered
9739,433,2025-01-12,37.69,Delivered
9740,713,2025-04-19,128.78,Delivered
9741,582,2024-01-11,50.25,Delivered
9742,424,2024-05-20,96.32,Returned
9743,636,2024-09-21,117.76,Delivered
9744,568,2025-06-10,52.16,Delivered
9745,440,2025-03-13,115.64,Delivered
9746,942,2024-03-29,111.99,Returned
9747,405,2025-02-12,100.49,Delivered
9748,699,2025-06-23,152.98,Delivered
9749,910,2025-02-19,90.59,Delivered
9750,325,2024-05-04,74.42,Delivered
9751,372,2025-03-16,57.78,Delivered
9752,610,2024-08-20,35.88,Delivered
9753,973,2024-07-14,29.42,Delivered
9754,929,2025-06-16,118.91,Delivered
9755,632,2025-07-04,117.45,Delivered
9756,722,2025-03-15,15.56,Delivered
9757,147,2025-01-08,77.47,Delivered
9758,635,2025-04-17,69.93,Delivered
9759,212,2025-05-17,76.98,Returned
9760,309,2024-04-24,78.61,Cancelled
9761,627,2025-06-17,5.74,Delivered
9762,568,2025-01-31,95.37,Delivered
9763,250,2025-03-12,105.7,Delivered
9764,737,2025-06-02,5.0,Delivered
9765,847,2025-03-22,49.0,Delivered
9766,310,2024-11-15,111.17,Delivered
9767,950,2025-01-15,39.95,Delivered
9768,596,2025-03-13,113.37,Delivered
9769,609,2024-05-08,36.88,Delivered
9770,443,2024-09-28,95.82,Delivered
9771,934,2023-07-15,60.95,Delivered
9772,42,2024-07-28,100.4,Delivered
9773,165,2025-07-02,24.98,Delivered
9774,246,2025-03-11,77.21,Delivered
9775,667,2025-05-20,141.39,Delivered
9776,523,2025-07-11,96.26,Delivered
9777,129,2025-03-08,104.93,Cancelled
9778,912,2025-05-05,168.01,Cancelled
9779,513,2025-02-03,70.2,Delivered
9780,53,2025-03-10,13.76,Delivered
9781,227,2025-05-18,117.37,Delivered
9782,142,2025-03-14,55.4,Delivered
9783,316,2025-05-27,113.01,Delivered
9784,377,2024-10-14,70.84,Delivered
9785,772,2024-09-19,88.62,Delivered
9786,511,2024-02-06,5.0,Delivered
9787,447,2025-06-25,48.75,Delivered
9788,243,2025-07-01,157.18,Delivered
9789,42,2024-11-08,24.19,Delivered
9790,445,2025-06-08,20.1,Delivered
9791,224,2025-05-19,100.46,Delivered
9792,605,2025-06-04,24.32,Delivered
9793,841,2024-10-09,7.85,Delivered
9794,979,2025-04-28,33.52,Delivered
9795,517,2024-12-01,127.53,Delivered
9796,529,2025-07-14,55.27,Delivered
9797,129,2025-01-09,160.61,Delivered
9798,403,2025-06-04,75.91,Delivered
9799,140,2023-09-23,54.14,Delivered
9800,506,2024-07-02,75.65,Returned
9801,228,2024-09-22,20.4,Delivered
9802,357,2025-07-10,5.0,Delivered
9803,453,2024-06-26,49.26,Delivered
9804,819,2024-08-22,136.51,Delivered
9805,224,2025-05-28,85.03,Delivered
9806,94,2024-05-26,77.04,Returned
9807,889,2025-06-03,69.37,Delivered
9808,686,2024-04-20,60.98,Returned
9809,6,2024-11-22,95.92,Delivered
9810,694,2025-02-23,88.78,Delivered
9811,716,2023-06-23,77.05,Delivered
9812,173,2023-04-09,128.03,Delivered
9813,914,2023-09-23,74.99,Delivered
9814,426,2024-03-06,23.98,Cancelled
9815,893,2024-10-16,26.01,Delivered
9816,509,2025-01-05,57.05,Delivered
9817,490,2024-11-23,37.72,Delivered
9818,514,2022-12-30,24.1,Returned
9819,731,2024-10-28,37.38,Returned
9820,804,2024-10-25,107.51,Returned
9821,702,2025-06-25,33.46,Delivered
9822,514,2023-12-24,106.75,Delivered
9823,255,2025-07-11,117.94,Delivered
9824,143,2025-07-04,109.74,Delivered
9825,577,2025-02-09,118.03,Delivered
9826,202,2024-05-13,74.96,Delivered
9827,161,2023-12-24,110.65,Delivered
9828,393,2025-02-27,68.43,Delivered
9829,246,2023-05-22,57.52,Delivered
9830,853,2025-06-27,89.66,Delivered
9831,239,2024-06-08,24.64,Delivered
9832,462,2023-09-13,73.18,Returned
9833,461,2025-02-06,104.43,Delivered
9834,65,2025-05-26,88.82,Returned
9835,668,2024-10-24,60.5,Delivered
9836,392,2025-05-29,145.75,Delivered
9837,950,2024-04-17,88.52,Delivered
9838,29,2025-02-08,87.91,Delivered
9839,448,2024-10-23,121.15,Returned
9840,929,2025-02-28,44.77,Delivered
9841,149,2024-07-02,100.08,Delivered
9842,742,2025-07-12,122.36,Delivered
9843,537,2025-05-23,19.51,Delivered
9844,956,2025-06-19,144.12,Delivered
9845,568,2025-03-27,86.36,Delivered
9846,488,2024-07-22,106.88,Delivered
9847,904,2025-03-06,20.35,Delivered
9848,500,2022-11-24,123.01,Delivered
9849,909,2024-01-04,63.44,Cancelled
9850,821,2025-01-12,39.32,Delivered
9851,836,2024-03-27,66.01,Delivered
9852,100,2025-03-24,109.53,Cancelled
9853,364,2024-04-06,54.0,Delivered
9854,183,2024-06-11,66.35,Delivered
9855,945,2023-06-25,100.6,Delivered
9856,469,2024-11-22,122.35,Delivered
9857,300,2024-05-11,5.0,Delivered
9858,101,2024-05-18,89.08,Delivered
9859,75,2023-10-10,25.1,Delivered
9860,352,2025-01-16,104.51,Delivered
9861,721,2024-10-29,81.95,Delivered
9862,780,2023-08-22,25.26,Delivered
9863,93,2023-11-25,97.7,Delivered
9864,985,2025-03-20,72.62,Delivered
9865,44,2025-05-05,45.39,Delivered
9866,273,2025-06-17,88.79,Delivered
9867,814,2024-08-08,5.0,Delivered
9868,474,2024-12-23,48.49,Delivered
9869,394,2025-07-05,28.87,Delivered
9870,433,2025-06-23,55.63,Delivered
9871,221,2024-01-17,68.92,Delivered
9872,732,2025-06-29,83.33,Delivered
9873,485,2023-12-17,120.17,Delivered
9874,942,2024-12-21,23.11,Delivered
9875,473,2025-06-21,72.8,Delivered
9876,544,2024-09-12,127.38,Delivered
9877,191,2025-03-29,118.32,Delivered
9878,520,2025-03-26,108.29,Cancelled
9879,616,2025-01-04,112.4,Delivered
9880,306,2025-05-12,5.0,Delivered
9881,553,2023-10-23,67.7,Cancelled
9882,364,2024-04-15,39.43,Returned
9883,886,2024-10-04,47.39,Delivered
9884,781,2024-05-21,118.98,Delivered
9885,272,2024-11-26,22.99,Delivered
9886,640,2025-04-09,68.92,Returned
9887,975,2023-01-08,63.02,Delivered
9888,648,2025-05-20,84.26,Delivered
9889,980,2024-11-13,81.13,Delivered
9890,457,2025-03-12,167.09,Returned
9891,129,2025-03-06,48.71,Cancelled
9892,667,2025-02-28,125.34,Returned
9893,485,2025-01-18,62.07,Delivered
9894,327,2025-06-09,58.63,Delivered
9895,410,2025-06-05,140.03,Delivered
9896,711,2025-04-19,74.62,Delivered
9897,909,2024-01-22,27.94,Cancelled
9898,636,2025-06-13,73.44,Delivered
9899,986,2024-12-29,123.11,Delivered
9900,851,2025-04-13,79.94,Delivered
9901,370,2025-05-29,72.41,Cancelled
9902,8,2025-05-29,65.78,Delivered
9903,617,2025-07-14,48.42,Delivered
9904,239,2023-10-31,83.89,Delivered
9905,912,2025-03-29,5.0,Delivered
9906,205,2024-12-11,66.67,Delivered
9907,864,2025-04-15,70.92,Returned
9908,132,2024-12-15,74.29,Delivered
9909,145,2024-10-20,49.05,Delivered
9910,229,2025-05-23,105.45,Delivered
9911,137,2024-12-30,18.41,Delivered
9912,93,2024-12-01,66.76,Delivered
9913,795,2024-05-02,111.49,Delivered
9914,877,2025-06-19,120.46,Delivered
9915,197,2023-11-27,92.28,Delivered
9916,816,2024-07-14,84.21,Delivered
9917,19,2025-06-12,145.41,Delivered
9918,417,2023-02-03,113.12,Delivered
9919,348,2025-04-28,8.76,Delivered
9920,522,2024-11-12,75.89,Delivered
9921,27,2025-04-29,66.27,Delivered
9922,826,2025-04-25,34.36,Delivered
9923,594,2025-06-08,104.54,Delivered
9924,868,2025-07-04,87.68,Delivered
9925,495,2025-07-06,110.85,Delivered
9926,860,2025-04-05,75.26,Returned
9927,701,2025-07-06,43.93,Delivered
9928,652,2025-01-09,44.59,Delivered
9929,727,2025-07-07,54.86,Delivered
9930,257,2025-05-19,120.06,Delivered
9931,757,2025-06-22,57.37,Delivered
9932,52,2024-07-05,7.2,Delivered
9933,981,2024-01-21,10.24,Returned
9934,593,2025-07-14,71.46,Delivered
9935,339,2025-01-10,34.09,Delivered
9936,473,2025-04-09,123.27,Returned
9937,375,2025-01-07,53.89,Delivered
9938,748,2024-11-29,103.98,Delivered
9939,222,2025-02-02,120.49,Delivered
9940,474,2022-08-27,109.33,Delivered
9941,53,2024-09-14,92.61,Cancelled
9942,373,2024-10-29,6.7,Delivered
9943,974,2024-12-20,35.36,Cancelled
9944,640,2024-09-18,52.34,Delivered
9945,946,2023-04-13,174.15,Delivered
9946,755,2024-01-05,17.75,Delivered
9947,481,2025-01-29,33.81,Delivered
9948,47,2024-12-20,43.54,Delivered
9949,752,2024-11-08,29.68,Delivered
9950,368,2024-06-02,53.48,Delivered
9951,962,2024-06-05,69.37,Delivered
9952,949,2024-08-07,88.23,Delivered
9953,708,2025-04-01,97.83,Delivered
9954,834,2025-07-13,122.24,Delivered
9955,165,2025-05-25,45.44,Delivered
9956,901,2022-11-12,52.61,Delivered
9957,833,2025-04-14,79.89,Delivered
9958,59,2023-02-15,26.28,Delivered
9959,61,2023-08-05,117.56,Delivered
9960,833,2025-02-04,126.29,Delivered
9961,365,2024-11-21,117.4,Delivered
9962,982,2024-04-22,92.61,Delivered
9963,543,2024-10-04,6.97,Delivered
9964,653,2025-03-24,92.38,Delivered
9965,785,2025-03-14,166.44,Delivered
9966,311,2024-08-16,5.0,Delivered
9967,274,2023-11-27,94.63,Delivered
9968,779,2025-06-09,96.49,Delivered
9969,358,2023-07-30,98.3,Delivered
9970,45,2025-05-26,9.27,Delivered
9971,65,2024-06-24,23.76,Delivered
9972,146,2024-06-06,69.27,Delivered
9973,46,2023-10-28,17.44,Delivered
9974,110,2024-09-06,19.53,Delivered
9975,515,2025-04-17,99.26,Delivered
9976,746,2025-02-05,89.65,Cancelled
9977,42,2024-09-03,46.43,Delivered
9978,411,2025-05-06,87.94,Delivered
9979,372,2024-12-10,49.1,Delivered
9980,608,2023-09-18,95.61,Delivered
9981,49,2023-10-26,82.87,Delivered
9982,244,2025-05-01,61.78,Returned
9983,271,2023-12-22,55.29,Delivered
9984,339,2024-08-29,74.59,Delivered
9985,689,2025-04-25,105.68,Delivered
9986,384,2024-09-04,127.21,Delivered
9987,753,2023-07-04,67.95,Delivered
9988,459,2024-06-28,71.94,Delivered
9989,740,2025-07-06,167.27,Delivered
9990,668,2024-09-01,91.77,Cancelled
9991,822,2023-10-28,64.6,Delivered
9992,671,2024-10-14,85.27,Delivered
9993,690,2023-07-27,136.46,Delivered
9994,286,2024-10-06,43.04,Delivered
9995,879,2025-01-08,58.45,Delivered
9996,114,2024-11-02,69.93,Delivered
9997,591,2024-07-04,22.91,Delivered
9998,49,2025-01-24,40.23,Delivered
9999,552,2024-04-13,89.78,Delivered
10000,451,2025-05-21,58.11,Delivered
10001,333,2024-04-30,133.94,Returned
10002,447,2025-06-30,41.17,Delivered
10003,656,2025-05-08,66.43,Delivered
10004,543,2024-05-29,22.74,Delivered
10005,726,2025-06-27,30.64,Returned
10006,19,2025-06-16,57.15,Delivered
10007,806,2022-10-02,105.88,Delivered
10008,575,2024-08-15,114.35,Returned
10009,624,2024-11-05,110.98,Delivered
10010,568,2025-06-05,98.18,Delivered
10011,147,2024-12-24,156.32,Delivered
10012,516,2025-05-14,31.4,Delivered
10013,325,2023-09-04,157.82,Cancelled
10014,316,2025-06-18,115.28,Delivered
10015,928,2025-01-31,40.33,Delivered
10016,363,2024-12-23,93.36,Delivered
10017,529,2025-07-14,130.4,Returned
10018,799,2025-01-18,69.7,Delivered
10019,505,2025-02-08,115.41,Delivered
10020,559,2024-12-16,23.1,Delivered
10021,700,2023-12-04,121.59,Delivered
10022,147,2024-09-20,5.0,Returned
10023,313,2025-06-03,24.96,Delivered
10024,274,2024-09-29,121.11,Returned
10025,607,2025-01-12,17.6,Delivered
10026,47,2025-06-24,93.77,Delivered
10027,129,2025-07-03,63.46,Delivered
10028,97,2023-09-30,134.14,Delivered
10029,244,2025-07-13,78.37,Delivered
10030,537,2025-04-10,64.92,Delivered
10031,886,2024-11-29,68.21,Delivered
10032,319,2025-02-23,49.88,Delivered
10033,474,2025-06-21,109.75,Delivered
10034,733,2025-05-17,83.61,Delivered
10035,946,2024-08-14,58.76,Returned
10036,594,2025-05-18,31.86,Delivered
10037,411,2025-01-23,152.65,Cancelled
10038,258,2024-11-13,105.24,Delivered
10039,363,2024-10-23,63.87,Delivered
10040,741,2024-04-04,67.05,Delivered
10041,440,2025-04-04,116.96,Delivered
10042,46,2023-06-24,99.3,Returned
10043,483,2025-06-01,119.34,Delivered
10044,175,2023-02-23,73.95,Delivered
10045,471,2024-07-05,97.65,Delivered
10046,309,2023-05-13,94.02,Delivered
10047,151,2024-11-07,150.58,Delivered
10048,54,2025-04-18,86.87,Delivered
10049,280,2024-02-16,132.89,Delivered
10050,54,2025-07-04,117.56,Delivered
10051,884,2023-06-12,68.11,Delivered
10052,346,2024-09-22,162.75,Returned
10053,737,2025-02-08,110.1,Delivered
10054,466,2025-01-28,86.99,Delivered
10055,267,2025-05-26,90.73,Delivered
10056,171,2025-05-04,83.02,Delivered
10057,439,2023-01-26,93.14,Delivered
10058,293,2023-09-20,50.26,Returned
10059,660,2024-09-25,71.49,Delivered
10060,886,2024-08-09,166.24,Returned
10061,314,2024-02-06,53.94,Returned
10062,369,2024-08-16,97.67,Delivered
10063,378,2024-11-23,54.04,Delivered
10064,617,2025-07-07,74.87,Delivered
10065,425,2024-10-29,82.28,Cancelled
10066,20,2025-06-06,84.96,Delivered
10067,910,2024-07-06,98.78,Delivered
10068,846,2024-05-26,97.98,Delivered
10069,592,2024-08-27,72.97,Delivered
10070,31,2025-05-21,5.0,Returned
10071,457,2025-03-05,70.08,Delivered
10072,152,2025-06-21,33.03,Delivered
10073,188,2023-09-14,97.11,Delivered
10074,377,2025-01-14,123.06,Delivered
10075,778,2025-07-09,41.49,Delivered
10076,531,2024-02-07,137.88,Delivered
10077,894,2024-07-11,94.57,Delivered
10078,775,2025-06-04,81.04,Returned
10079,68,2025-05-27,64.67,Delivered
10080,892,2024-06-10,20.32,Delivered
10081,408,2025-05-05,71.59,Delivered
10082,400,2024-06-14,134.66,Delivered
10083,934,2024-08-14,105.58,Delivered
10084,228,2023-09-28,94.69,Delivered
10085,561,2023-03-18,31.13,Delivered
10086,599,2025-05-22,16.08,Delivered
10087,576,2024-08-28,120.47,Delivered
10088,978,2025-03-02,69.07,Returned
10089,475,2024-08-22,19.1,Delivered
10090,613,2025-04-22,86.78,Delivered
10091,790,2024-12-02,101.67,Delivered
10092,272,2024-09-07,92.82,Returned
10093,29,2025-01-16,85.28,Returned
10094,699,2024-12-25,105.18,Delivered
10095,113,2025-06-28,80.95,Delivered
10096,652,2025-04-09,130.17,Delivered
10097,536,2023-06-15,92.51,Delivered
10098,16,2024-10-27,36.62,Cancelled
10099,305,2024-10-21,68.16,Delivered
10100,469,2025-06-19,102.3,Delivered
10101,876,2025-01-30,129.93,Delivered
10102,514,2024-07-18,73.9,Delivered
10103,348,2025-04-13,5.0,Delivered
10104,594,2025-06-29,92.95,Delivered
10105,543,2025-03-28,112.36,Delivered
10106,234,2025-04-27,101.63,Delivered
10107,752,2023-07-21,62.49,Delivered
10108,670,2025-05-20,29.18,Delivered
10109,288,2025-06-18,62.25,Delivered
10110,619,2025-05-15,89.65,Delivered
10111,100,2025-03-29,105.77,Returned
10112,127,2024-04-25,103.25,Delivered
10113,385,2024-07-31,57.74,Delivered
10114,921,2025-03-01,82.75,Delivered
10115,987,2024-03-24,36.92,Delivered
10116,202,2024-05-19,36.11,Returned
10117,530,2024-12-23,131.5,Cancelled
10118,81,2025-07-02,118.25,Delivered
10119,19,2025-07-05,126.76,Delivered
10120,355,2025-03-13,144.02,Delivered
10121,666,2025-03-21,58.55,Delivered
10122,906,2025-05-24,112.6,Delivered
10123,404,2024-11-25,160.98,Delivered
10124,2,2024-12-21,70.6,Delivered
10125,442,2025-04-17,109.86,Delivered
10126,991,2025-04-20,66.73,Returned
10127,486,2025-04-14,72.02,Delivered
10128,744,2024-12-21,124.6,Delivered
10129,349,2024-08-28,34.39,Delivered
10130,331,2024-02-05,131.13,Delivered
10131,535,2024-10-21,38.38,Delivered
10132,557,2024-05-05,30.58,Returned
10133,742,2024-01-03,60.2,Delivered
10134,557,2024-06-21,100.0,Delivered
10135,877,2025-06-04,42.72,Delivered
10136,687,2025-02-14,132.72,Delivered
10137,630,2023-11-17,48.15,Delivered
10138,668,2025-07-11,88.73,Delivered
10139,993,2025-07-08,63.32,Delivered
10140,409,2025-03-09,156.59,Delivered
10141,264,2023-11-30,37.69,Delivered
10142,773,2024-10-17,139.3,Delivered
10143,910,2024-08-14,139.82,Delivered
10144,807,2024-12-09,97.58,Delivered
10145,164,2023-08-02,14.84,Delivered
10146,443,2025-02-27,55.95,Delivered
10147,683,2023-10-08,5.0,Delivered
10148,4,2024-04-08,39.06,Delivered
10149,34,2023-06-10,44.82,Delivered
10150,89,2025-06-06,42.43,Delivered
10151,477,2024-12-18,96.19,Delivered
10152,802,2025-06-02,102.95,Cancelled
10153,689,2024-06-28,23.19,Returned
10154,545,2025-06-21,32.62,Delivered
10155,481,2025-01-16,96.32,Delivered
10156,247,2025-06-11,5.0,Delivered
10157,970,2025-04-18,91.39,Delivered
10158,251,2023-10-07,79.96,Delivered
10159,334,2025-05-16,55.59,Delivered
10160,586,2023-11-28,54.99,Returned
10161,851,2024-11-08,6.0,Delivered
10162,419,2024-06-24,32.07,Cancelled
10163,654,2025-07-04,84.71,Delivered
10164,516,2025-07-08,27.87,Delivered
10165,878,2025-04-13,107.36,Delivered
10166,496,2024-10-16,91.59,Delivered
10167,416,2024-10-29,154.33,Delivered
10168,645,2025-06-21,135.46,Delivered
10169,350,2024-08-31,58.84,Delivered
10170,23,2025-02-24,128.9,Cancelled
10171,278,2023-10-10,104.48,Delivered
10172,72,2023-08-19,110.46,Delivered
10173,5,2024-10-31,44.03,Cancelled
10174,854,2025-01-26,90.55,Delivered
10175,219,2024-05-28,119.49,Delivered
10176,390,2024-06-29,96.4,Delivered
10177,311,2024-06-12,67.74,Delivered
10178,519,2025-05-12,74.4,Delivered
10179,980,2025-03-31,69.34,Cancelled
10180,19,2025-06-26,69.75,Cancelled
10181,462,2024-08-12,5.0,Delivered
10182,177,2025-06-10,124.99,Delivered
10183,328,2024-03-20,84.38,Delivered
10184,128,2023-09-07,17.35,Delivered
10185,44,2025-04-24,104.72,Returned
10186,467,2025-06-20,42.79,Delivered
10187,27,2025-04-13,54.52,Returned
10188,760,2023-08-29,119.73,Delivered
10189,849,2025-06-08,55.65,Delivered
10190,286,2025-04-14,136.99,Delivered
10191,725,2025-01-27,7.03,Delivered
10192,446,2024-10-12,66.1,Delivered
10193,563,2024-05-02,5.0,Delivered
10194,655,2025-07-05,26.66,Delivered
10195,812,2023-05-19,8.43,Delivered
10196,523,2024-12-21,73.75,Delivered
10197,184,2024-04-20,96.19,Delivered
10198,17,2025-01-11,27.29,Delivered
10199,246,2025-05-22,72.13,Delivered
10200,604,2024-02-17,15.27,Delivered
10201,851,2025-06-20,153.12,Delivered
10202,615,2024-07-31,34.4,Delivered
10203,116,2025-07-10,90.57,Delivered
10204,198,2024-07-29,43.49,Delivered
10205,773,2025-01-12,113.54,Delivered
10206,848,2024-04-13,110.72,Delivered
10207,308,2024-04-24,6.47,Delivered
10208,303,2025-05-08,92.41,Returned
10209,529,2025-07-14,59.66,Returned
10210,635,2025-03-09,28.92,Cancelled
10211,218,2024-01-28,79.73,Delivered
10212,590,2025-02-19,126.56,Delivered
10213,670,2025-06-06,5.0,Delivered
10214,644,2024-06-11,117.51,Delivered
10215,579,2025-05-07,121.52,Delivered
10216,86,2024-09-06,60.21,Delivered
10217,656,2025-07-04,58.45,Delivered
10218,824,2023-12-10,61.16,Returned
10219,889,2025-03-09,38.11,Delivered
10220,997,2024-02-09,76.13,Delivered
10221,426,2024-11-23,64.64,Delivered
10222,736,2025-04-24,80.82,Delivered
10223,269,2025-03-04,76.5,Delivered
10224,493,2025-07-04,77.12,Delivered
10225,750,2023-08-22,80.62,Delivered
10226,65,2023-05-18,40.68,Delivered
10227,328,2025-04-01,26.68,Delivered
10228,614,2025-05-19,113.75,Delivered
10229,257,2025-01-30,95.54,Delivered
10230,198,2024-12-21,84.28,Delivered
10231,901,2024-12-03,11.92,Cancelled
10232,924,2023-07-15,52.11,Returned
10233,440,2025-07-12,30.71,Delivered
10234,59,2024-12-06,40.27,Delivered
10235,911,2024-12-09,102.7,Delivered
10236,889,2024-12-28,61.42,Delivered
10237,747,2024-08-14,122.58,Delivered
10238,893,2024-04-28,60.96,Delivered
10239,452,2025-06-02,116.02,Delivered
10240,223,2025-06-29,47.36,Delivered
10241,952,2024-07-14,69.2,Returned
10242,222,2024-09-02,123.23,Delivered
10243,51,2025-03-01,96.65,Delivered
10244,19,2025-07-11,57.76,Delivered
10245,845,2024-06-21,37.21,Delivered
10246,193,2025-05-11,98.28,Delivered
10247,122,2023-03-19,109.92,Returned
10248,946,2024-12-02,71.15,Delivered
10249,769,2025-06-28,57.96,Delivered
10250,111,2025-01-28,78.26,Delivered
10251,918,2025-07-12,150.82,Delivered
10252,315,2025-01-04,155.82,Delivered
10253,63,2024-05-13,25.72,Delivered
10254,582,2023-10-17,101.2,Delivered
10255,779,2025-06-24,60.52,Delivered
10256,566,2024-11-14,42.17,Cancelled
10257,606,2024-08-30,64.13,Cancelled
10258,185,2024-02-17,104.2,Delivered
10259,49,2025-06-07,49.88,Cancelled
10260,517,2025-05-24,71.85,Delivered
10261,550,2025-04-04,68.54,Delivered
10262,40,2025-06-18,11.11,Delivered
10263,19,2025-06-12,97.24,Delivered
10264,371,2024-04-04,74.79,Delivered
10265,990,2024-07-04,92.68,Delivered
10266,699,2025-02-11,70.41,Delivered
10267,419,2025-03-12,84.58,Cancelled
10268,627,2025-05-24,5.0,Delivered
10269,937,2024-05-25,16.16,Returned
10270,698,2025-05-05,155.26,Delivered
10271,207,2025-06-09,36.35,Delivered
10272,998,2025-03-07,56.31,Delivered
10273,279,2024-07-24,168.71,Delivered
10274,481,2025-04-11,66.27,Delivered
10275,127,2023-12-21,75.83,Delivered
10276,702,2025-07-02,134.79,Delivered
10277,502,2024-02-17,60.83,Delivered
10278,700,2024-10-06,50.12,Delivered
10279,919,2025-07-07,68.61,Delivered
10280,555,2025-06-13,90.6,Delivered
10281,736,2025-06-17,116.1,Returned
10282,652,2025-01-11,68.32,Delivered
10283,884,2022-11-04,106.93,Delivered
10284,236,2025-01-02,64.38,Delivered
10285,572,2025-07-11,69.66,Delivered
10286,797,2024-11-01,60.12,Delivered
10287,647,2025-03-23,114.85,Delivered
10288,753,2024-11-20,98.26,Delivered
10289,397,2023-10-02,70.46,Returned
10290,734,2025-04-03,123.16,Delivered
10291,895,2024-12-13,94.52,Delivered
10292,434,2024-01-30,97.81,Delivered
10293,205,2025-02-11,133.02,Delivered
10294,351,2025-04-02,86.13,Delivered
10295,791,2025-06-27,84.69,Delivered
10296,489,2024-11-10,66.14,Delivered
10297,1,2025-01-10,5.0,Delivered
10298,985,2024-05-26,99.86,Returned
10299,12,2025-07-04,54.49,Delivered
10300,495,2023-11-11,56.78,Delivered
10301,992,2025-07-07,30.05,Delivered
10302,877,2025-04-27,58.73,Delivered
10303,424,2023-03-24,11.84,Delivered
10304,282,2024-08-23,139.43,Delivered
10305,788,2025-03-27,106.2,Delivered
10306,722,2024-12-30,86.56,Delivered
10307,577,2025-07-08,57.46,Returned
10308,480,2025-02-01,56.39,Delivered
10309,184,2025-06-13,31.78,Delivered
10310,5,2024-11-23,88.1,Delivered
10311,60,2025-06-07,21.97,Delivered
10312,279,2024-10-17,89.69,Delivered
10313,521,2025-02-17,117.69,Delivered
10314,249,2025-05-31,101.47,Delivered
10315,418,2024-02-23,33.64,Delivered
10316,120,2024-08-12,121.6,Returned
10317,426,2025-02-08,102.81,Delivered
10318,397,2025-05-12,78.54,Delivered
10319,858,2024-05-20,79.82,Delivered
10320,202,2023-08-29,41.89,Delivered
10321,777,2023-09-24,89.68,Delivered
10322,215,2024-10-15,96.3,Delivered
10323,992,2025-05-05,86.77,Delivered
10324,299,2024-09-21,73.92,Delivered
10325,194,2023-11-27,107.78,Cancelled
10326,971,2023-08-26,78.16,Delivered
10327,664,2025-05-22,98.2,Delivered
10328,838,2024-06-11,72.17,Delivered
10329,223,2025-04-11,67.92,Delivered
10330,419,2024-02-15,61.98,Returned
10331,806,2024-10-20,121.25,Delivered
10332,184,2024-10-21,126.64,Delivered
10333,483,2025-06-26,68.63,Delivered
10334,714,2024-06-04,139.95,Delivered
10335,286,2025-03-16,70.21,Delivered
10336,133,2025-06-15,61.28,Delivered
10337,871,2023-08-29,11.38,Delivered
10338,959,2024-12-14,149.31,Cancelled
10339,672,2024-05-08,108.82,Cancelled
10340,95,2024-08-15,95.55,Delivered
10341,658,2025-01-21,72.47,Delivered
10342,704,2025-01-11,16.06,Delivered
10343,31,2025-04-12,72.96,Delivered
10344,710,2024-11-28,104.02,Delivered
10345,491,2025-04-20,72.08,Returned
10346,802,2023-10-12,49.63,Delivered
10347,648,2024-02-23,29.61,Delivered
10348,696,2025-05-28,77.67,Delivered
10349,659,2025-07-14,14.67,Delivered
10350,700,2024-08-03,35.52,Delivered
10351,957,2023-03-21,28.44,Returned
10352,800,2025-03-30,127.91,Delivered
10353,521,2025-03-03,83.25,Delivered
10354,61,2024-11-14,112.88,Delivered
10355,246,2024-12-08,48.05,Delivered
10356,583,2024-09-06,108.42,Delivered
10357,38,2023-08-23,79.88,Returned
10358,928,2025-04-01,156.3,Delivered
10359,381,2023-07-24,53.55,Delivered
10360,81,2025-06-11,116.41,Cancelled
10361,835,2025-06-26,64.53,Delivered
10362,104,2024-11-26,71.31,Delivered
10363,659,2025-03-29,5.0,Delivered
10364,603,2024-06-10,132.61,Delivered
10365,294,2025-04-13,81.17,Delivered
10366,266,2025-03-08,38.0,Delivered
10367,255,2025-07-14,51.38,Delivered
10368,87,2024-06-04,80.33,Delivered
10369,728,2025-03-26,90.04,Delivered
10370,903,2025-05-10,106.18,Delivered
10371,135,2024-12-06,84.5,Returned
10372,557,2024-06-12,83.49,Delivered
10373,421,2024-11-06,53.55,Delivered
10374,947,2023-09-30,45.21,Delivered
